"2022-06-08 at 13:18"
Date(Y-M-D) Time(H:M:S) CO2(ppm) H2O(ppt) H2O(C) Cell_Temperature(C) Cell_Pressure(kPa) CO2_Absorption H2O_Absorption
2022-06-08 13:19:38 442.78 9.60 6.39 51.36 100.46 0.0764 0.0652
2022-06-08 13:19:39 441.96 9.60 6.38 51.37 100.47 0.0762 0.0652
2022-06-08 13:19:40 441.32 9.59 6.38 51.38 100.47 0.0761 0.0652
2022-06-08 13:19:41 440.87 9.59 6.37 51.38 100.46 0.0761 0.0651
2022-06-08 13:19:42 440.67 9.58 6.36 51.33 100.46 0.0760 0.0651
2022-06-08 13:19:43 440.47 9.58 6.35 51.33 100.46 0.0760 0.0651
2022-06-08 13:19:44 440.15 9.57 6.34 51.36 100.46 0.0760 0.0650
2022-06-08 13:19:45 440.24 9.57 6.34 51.36 100.47 0.0760 0.0650
2022-06-08 13:19:46 439.38 9.56 6.33 51.36 100.48 0.0759 0.0650
2022-06-08 13:19:47 438.86 9.56 6.33 51.37 100.48 0.0758 0.0650
2022-06-08 13:19:48 439.48 9.56 6.33 51.38 100.46 0.0759 0.0650
2022-06-08 13:19:49 439.17 9.57 6.34 51.38 100.46 0.0758 0.0651
2022-06-08 13:19:50 439.46 9.56 6.33 51.34 100.44 0.0759 0.0650
2022-06-08 13:19:51 438.89 9.56 6.33 51.34 100.46 0.0758 0.0650
2022-06-08 13:19:52 438.18 9.55 6.31 51.36 100.46 0.0757 0.0649
2022-06-08 13:19:53 438.42 9.54 6.30 51.36 100.47 0.0758 0.0649
2022-06-08 13:19:54 438.41 9.54 6.31 51.36 100.48 0.0758 0.0649
2022-06-08 13:19:55 437.87 9.55 6.31 51.38 100.47 0.0756 0.0649
2022-06-08 13:19:56 437.86 9.54 6.31 51.38 100.48 0.0757 0.0649
2022-06-08 13:19:57 438.42 9.55 6.32 51.37 100.43 0.0757 0.0649
2022-06-08 13:19:58 438.38 9.55 6.31 51.36 100.46 0.0758 0.0649
2022-06-08 13:19:59 438.28 9.54 6.30 51.36 100.46 0.0757 0.0649
2022-06-08 13:20:00 437.77 9.54 6.30 51.36 100.47 0.0757 0.0649
2022-06-08 13:20:01 438.37 9.53 6.29 51.36 100.47 0.0757 0.0649
2022-06-08 13:20:02 437.86 9.53 6.29 51.38 100.48 0.0757 0.0648
2022-06-08 13:20:03 438.43 9.53 6.29 51.38 100.46 0.0757 0.0649
2022-06-08 13:20:04 437.98 9.54 6.29 51.36 100.44 0.0757 0.0649
2022-06-08 13:20:05 438.13 9.54 6.30 51.33 100.44 0.0757 0.0649
2022-06-08 13:20:06 437.66 9.54 6.29 51.36 100.46 0.0757 0.0648
2022-06-08 13:20:07 437.61 9.51 6.26 51.34 100.47 0.0756 0.0648
2022-06-08 13:20:08 438.09 9.54 6.29 51.34 100.46 0.0757 0.0649
2022-06-08 13:20:09 438.62 9.54 6.29 51.37 100.46 0.0758 0.0649
2022-06-08 13:20:10 437.96 9.54 6.29 51.38 100.44 0.0756 0.0649
2022-06-08 13:20:11 438.14 9.53 6.29 51.37 100.46 0.0758 0.0649
2022-06-08 13:20:12 438.50 9.54 6.29 51.36 100.44 0.0758 0.0649
2022-06-08 13:20:13 438.19 9.54 6.29 51.36 100.46 0.0757 0.0649
2022-06-08 13:20:14 438.36 9.52 6.26 51.36 100.46 0.0758 0.0648
2022-06-08 13:20:15 438.47 9.54 6.30 51.36 100.47 0.0757 0.0649
2022-06-08 13:20:16 437.77 9.53 6.28 51.38 100.46 0.0757 0.0648
2022-06-08 13:20:17 438.52 9.54 6.30 51.38 100.46 0.0758 0.0649
2022-06-08 13:20:18 438.97 9.54 6.30 51.37 100.44 0.0758 0.0649
2022-06-08 13:20:19 439.02 9.53 6.28 51.36 100.42 0.0758 0.0648
2022-06-08 13:20:20 438.23 9.53 6.29 51.34 100.46 0.0757 0.0649
2022-06-08 13:20:21 438.00 9.54 6.29 51.34 100.45 0.0757 0.0649
2022-06-08 13:20:22 438.34 9.54 6.29 51.36 100.45 0.0757 0.0649
2022-06-08 13:20:23 438.65 9.55 6.31 51.36 100.46 0.0758 0.0650
2022-06-08 13:20:24 438.72 9.54 6.30 51.37 100.47 0.0758 0.0649
2022-06-08 13:20:25 438.75 9.54 6.30 51.38 100.46 0.0758 0.0649
2022-06-08 13:20:26 438.92 9.55 6.31 51.37 100.43 0.0758 0.0650
2022-06-08 13:20:27 438.39 9.54 6.30 51.34 100.46 0.0758 0.0649
2022-06-08 13:20:28 438.33 9.56 6.33 51.33 100.44 0.0757 0.0650
2022-06-08 13:20:29 438.46 9.55 6.31 51.34 100.47 0.0758 0.0649
2022-06-08 13:20:30 439.20 9.54 6.30 51.36 100.46 0.0758 0.0649
2022-06-08 13:20:31 439.04 9.55 6.31 51.38 100.46 0.0758 0.0650
2022-06-08 13:20:32 439.26 9.55 6.31 51.38 100.47 0.0759 0.0649
2022-06-08 13:20:33 439.58 9.56 6.33 51.37 100.46 0.0760 0.0650
2022-06-08 13:20:34 441.23 9.56 6.33 51.36 100.46 0.0761 0.0650
2022-06-08 13:20:35 441.22 9.55 6.32 51.33 100.47 0.0762 0.0650
2022-06-08 13:20:36 441.52 9.55 6.31 51.36 100.47 0.0762 0.0649
2022-06-08 13:20:37 442.64 9.56 6.33 51.36 100.48 0.0764 0.0650
2022-06-08 13:20:38 443.48 9.56 6.34 51.37 100.47 0.0765 0.0650
2022-06-08 13:20:39 444.25 9.56 6.34 51.38 100.47 0.0766 0.0650
2022-06-08 13:20:40 444.84 9.56 6.33 51.37 100.45 0.0767 0.0650
2022-06-08 13:20:41 445.55 9.56 6.32 51.34 100.43 0.0767 0.0650
2022-06-08 13:20:42 445.08 9.56 6.33 51.34 100.46 0.0767 0.0650
2022-06-08 13:20:43 445.76 9.56 6.33 51.36 100.46 0.0768 0.0650
2022-06-08 13:20:44 445.41 9.56 6.33 51.36 100.46 0.0767 0.0650
2022-06-08 13:20:45 444.86 9.57 6.35 51.36 100.48 0.0767 0.0651
2022-06-08 13:20:46 445.70 9.57 6.35 51.38 100.46 0.0768 0.0650
2022-06-08 13:20:47 444.92 9.56 6.33 51.38 100.46 0.0766 0.0650
2022-06-08 13:20:48 445.62 9.57 6.34 51.36 100.44 0.0767 0.0650
2022-06-08 13:20:49 445.43 9.57 6.34 51.36 100.46 0.0767 0.0651
2022-06-08 13:20:50 445.38 9.56 6.33 51.36 100.46 0.0767 0.0650
2022-06-08 13:20:51 445.33 9.57 6.34 51.36 100.48 0.0767 0.0651
2022-06-08 13:20:52 445.45 9.57 6.34 51.38 100.48 0.0767 0.0650
2022-06-08 13:20:53 445.69 9.56 6.33 51.38 100.47 0.0768 0.0650
2022-06-08 13:20:54 446.01 9.57 6.34 51.38 100.46 0.0768 0.0651
2022-06-08 13:20:55 446.56 9.57 6.34 51.38 100.46 0.0768 0.0650
2022-06-08 13:20:56 445.66 9.57 6.34 51.33 100.46 0.0768 0.0650
2022-06-08 13:20:57 445.54 9.57 6.34 51.36 100.46 0.0767 0.0650
2022-06-08 13:20:59 446.09 9.56 6.34 51.36 100.48 0.0768 0.0650
2022-06-08 13:21:00 445.88 9.56 6.33 51.36 100.46 0.0767 0.0649
2022-06-08 13:21:01 445.88 9.56 6.33 51.36 100.46 0.0767 0.0649
2022-06-08 13:21:02 444.89 9.56 6.33 51.37 100.48 0.0766 0.0650
2022-06-08 13:21:03 445.46 9.56 6.33 51.38 100.47 0.0767 0.0650
2022-06-08 13:21:04 444.65 9.56 6.33 51.38 100.44 0.0766 0.0650
2022-06-08 13:21:05 444.76 9.57 6.34 51.36 100.44 0.0766 0.0651
2022-06-08 13:21:06 444.09 9.62 6.41 51.36 100.44 0.0765 0.0653
2022-06-08 13:21:07 443.28 9.63 6.43 51.36 100.47 0.0764 0.0653
2022-06-08 13:21:08 442.42 9.63 6.43 51.36 100.48 0.0763 0.0653
2022-06-08 13:21:09 442.58 9.62 6.41 51.36 100.46 0.0763 0.0653
2022-06-08 13:21:10 441.98 9.61 6.40 51.38 100.47 0.0763 0.0652
2022-06-08 13:21:11 441.10 9.59 6.38 51.38 100.47 0.0760 0.0651
2022-06-08 13:21:12 440.99 9.59 6.37 51.36 100.44 0.0761 0.0651
2022-06-08 13:21:13 440.91 9.58 6.36 51.36 100.44 0.0761 0.0651
2022-06-08 13:21:14 440.12 9.59 6.37 51.36 100.45 0.0760 0.0651
2022-06-08 13:21:15 439.61 9.58 6.36 51.36 100.46 0.0759 0.0651
2022-06-08 13:21:16 439.31 9.57 6.35 51.37 100.46 0.0758 0.0651
2022-06-08 13:21:17 438.90 9.59 6.37 51.38 100.47 0.0758 0.0652
2022-06-08 13:21:18 438.85 9.60 6.39 51.37 100.46 0.0758 0.0652
2022-06-08 13:21:19 438.55 9.58 6.36 51.33 100.46 0.0758 0.0651
2022-06-08 13:21:20 438.52 9.59 6.37 51.36 100.44 0.0757 0.0651
2022-06-08 13:21:21 438.44 9.60 6.38 51.36 100.46 0.0757 0.0652
2022-06-08 13:21:22 437.69 9.59 6.38 51.36 100.48 0.0757 0.0652
2022-06-08 13:21:23 438.40 9.60 6.38 51.36 100.46 0.0757 0.0652
2022-06-08 13:21:24 437.78 9.59 6.38 51.38 100.46 0.0757 0.0651
2022-06-08 13:21:25 438.84 9.60 6.38 51.38 100.44 0.0758 0.0652
2022-06-08 13:21:26 438.22 9.60 6.39 51.36 100.46 0.0757 0.0652
2022-06-08 13:21:27 438.30 9.61 6.40 51.36 100.44 0.0757 0.0652
2022-06-08 13:21:28 437.93 9.60 6.39 51.33 100.45 0.0757 0.0652
2022-06-08 13:21:29 438.61 9.61 6.40 51.36 100.43 0.0758 0.0652
2022-06-08 13:21:30 438.06 9.61 6.40 51.36 100.46 0.0757 0.0653
2022-06-08 13:21:31 438.28 9.62 6.42 51.36 100.46 0.0757 0.0653
2022-06-08 13:21:32 438.35 9.63 6.43 51.37 100.46 0.0758 0.0654
2022-06-08 13:21:33 438.49 9.63 6.43 51.37 100.46 0.0758 0.0653
2022-06-08 13:21:34 438.35 9.63 6.43 51.34 100.44 0.0757 0.0654
2022-06-08 13:21:35 438.71 9.64 6.45 51.33 100.43 0.0758 0.0654
2022-06-08 13:21:36 437.65 9.64 6.45 51.33 100.47 0.0756 0.0654
2022-06-08 13:21:37 438.33 9.65 6.46 51.36 100.46 0.0758 0.0654
2022-06-08 13:21:38 438.60 9.64 6.45 51.36 100.47 0.0758 0.0654
2022-06-08 13:21:39 437.75 9.65 6.46 51.37 100.47 0.0757 0.0654
2022-06-08 13:21:40 438.87 9.66 6.48 51.37 100.46 0.0758 0.0655
2022-06-08 13:21:41 438.14 9.65 6.47 51.34 100.46 0.0757 0.0654
2022-06-08 13:21:42 438.19 9.67 6.49 51.33 100.44 0.0757 0.0655
2022-06-08 13:21:43 438.07 9.66 6.49 51.33 100.47 0.0757 0.0655
2022-06-08 13:21:44 437.98 9.66 6.48 51.34 100.48 0.0757 0.0655
2022-06-08 13:21:45 438.74 9.66 6.48 51.36 100.48 0.0758 0.0655
2022-06-08 13:21:46 438.85 9.67 6.49 51.38 100.47 0.0758 0.0655
2022-06-08 13:21:47 439.06 9.67 6.49 51.38 100.47 0.0758 0.0655
2022-06-08 13:21:48 438.41 9.67 6.49 51.33 100.46 0.0758 0.0655
2022-06-08 13:21:49 438.98 9.68 6.50 51.33 100.44 0.0758 0.0656
2022-06-08 13:21:50 438.83 9.68 6.51 51.34 100.46 0.0758 0.0656
2022-06-08 13:21:51 438.39 9.69 6.53 51.36 100.46 0.0758 0.0657
2022-06-08 13:21:52 439.00 9.68 6.52 51.36 100.47 0.0759 0.0656
2022-06-08 13:21:53 438.79 9.68 6.51 51.37 100.48 0.0758 0.0656
2022-06-08 13:21:54 438.33 9.68 6.51 51.38 100.47 0.0758 0.0656
2022-06-08 13:21:55 438.82 9.69 6.52 51.36 100.43 0.0758 0.0656
2022-06-08 13:21:56 438.94 9.70 6.54 51.36 100.44 0.0758 0.0657
2022-06-08 13:21:57 438.79 9.70 6.54 51.36 100.46 0.0758 0.0657
2022-06-08 13:21:58 439.05 9.70 6.53 51.36 100.47 0.0758 0.0657
2022-06-08 13:21:59 438.63 9.70 6.54 51.36 100.48 0.0758 0.0657
2022-06-08 13:22:00 438.57 9.71 6.55 51.38 100.48 0.0758 0.0658
2022-06-08 13:22:01 439.02 9.71 6.56 51.38 100.47 0.0758 0.0658
2022-06-08 13:22:02 438.97 9.71 6.55 51.38 100.46 0.0758 0.0657
2022-06-08 13:22:03 439.19 9.71 6.55 51.34 100.46 0.0759 0.0657
2022-06-08 13:22:04 438.81 9.72 6.57 51.34 100.46 0.0758 0.0658
2022-06-08 13:22:05 438.49 9.72 6.57 51.36 100.45 0.0758 0.0658
2022-06-08 13:22:06 438.76 9.71 6.55 51.36 100.47 0.0759 0.0657
2022-06-08 13:22:07 439.33 9.72 6.56 51.36 100.46 0.0759 0.0658
2022-06-08 13:22:08 438.44 9.72 6.57 51.38 100.47 0.0758 0.0658
2022-06-08 13:22:10 439.24 9.73 6.59 51.38 100.46 0.0758 0.0659
2022-06-08 13:22:11 439.01 9.73 6.59 51.37 100.46 0.0758 0.0658
2022-06-08 13:22:12 438.67 9.73 6.58 51.36 100.46 0.0758 0.0658
2022-06-08 13:22:13 439.70 9.73 6.59 51.36 100.47 0.0759 0.0659
2022-06-08 13:22:14 438.56 9.74 6.59 51.36 100.45 0.0757 0.0659
2022-06-08 13:22:15 438.80 9.74 6.60 51.36 100.47 0.0758 0.0659
2022-06-08 13:22:16 438.77 9.74 6.60 51.37 100.47 0.0758 0.0659
2022-06-08 13:22:17 438.35 9.74 6.60 51.38 100.47 0.0757 0.0659
2022-06-08 13:22:18 439.29 9.75 6.61 51.36 100.43 0.0759 0.0659
2022-06-08 13:22:19 438.54 9.76 6.63 51.36 100.46 0.0757 0.0660
2022-06-08 13:22:20 439.02 9.75 6.62 51.36 100.47 0.0759 0.0659
2022-06-08 13:22:21 439.44 9.76 6.62 51.36 100.44 0.0759 0.0660
2022-06-08 13:22:22 439.04 9.76 6.63 51.36 100.44 0.0758 0.0660
2022-06-08 13:22:23 439.09 9.76 6.63 51.38 100.46 0.0758 0.0660
2022-06-08 13:22:24 439.17 9.77 6.64 51.38 100.47 0.0759 0.0660
2022-06-08 13:22:25 438.96 9.76 6.63 51.38 100.46 0.0758 0.0660
2022-06-08 13:22:26 439.03 9.76 6.63 51.37 100.46 0.0758 0.0660
2022-06-08 13:22:27 438.83 9.77 6.65 51.34 100.45 0.0758 0.0660
2022-06-08 13:22:28 438.99 9.76 6.62 51.36 100.46 0.0758 0.0660
2022-06-08 13:22:29 438.65 9.78 6.65 51.36 100.45 0.0758 0.0661
2022-06-08 13:22:30 439.41 9.78 6.65 51.37 100.45 0.0760 0.0661
2022-06-08 13:22:31 439.09 9.78 6.66 51.38 100.47 0.0758 0.0661
2022-06-08 13:22:32 438.87 9.78 6.67 51.38 100.46 0.0758 0.0661
2022-06-08 13:22:33 439.81 9.81 6.70 51.36 100.44 0.0759 0.0662
2022-06-08 13:22:34 439.35 9.79 6.68 51.36 100.46 0.0759 0.0661
2022-06-08 13:22:35 439.34 9.82 6.72 51.34 100.45 0.0759 0.0663
2022-06-08 13:22:36 439.80 9.81 6.70 51.36 100.45 0.0759 0.0662
2022-06-08 13:22:37 439.32 9.81 6.70 51.36 100.45 0.0759 0.0662
2022-06-08 13:22:38 440.07 9.82 6.72 51.38 100.46 0.0760 0.0663
2022-06-08 13:22:39 439.53 9.83 6.73 51.38 100.44 0.0759 0.0663
2022-06-08 13:22:40 439.84 9.83 6.73 51.37 100.43 0.0760 0.0663
2022-06-08 13:22:41 439.90 9.84 6.74 51.33 100.44 0.0759 0.0664
2022-06-08 13:22:42 440.00 9.84 6.75 51.34 100.47 0.0759 0.0664
2022-06-08 13:22:43 439.98 9.85 6.77 51.34 100.46 0.0760 0.0664
2022-06-08 13:22:44 440.18 9.84 6.75 51.36 100.47 0.0760 0.0664
2022-06-08 13:22:45 440.25 9.85 6.77 51.38 100.46 0.0760 0.0664
2022-06-08 13:22:46 440.43 9.86 6.78 51.38 100.46 0.0760 0.0665
2022-06-08 13:22:47 440.50 9.88 6.80 51.37 100.46 0.0761 0.0666
2022-06-08 13:22:48 440.46 9.86 6.78 51.36 100.44 0.0760 0.0664
2022-06-08 13:22:49 440.68 9.85 6.77 51.36 100.44 0.0760 0.0665
2022-06-08 13:22:50 440.45 9.87 6.80 51.36 100.45 0.0760 0.0666
2022-06-08 13:22:51 440.93 9.85 6.77 51.36 100.48 0.0761 0.0664
2022-06-08 13:22:52 440.21 9.87 6.79 51.37 100.48 0.0760 0.0666
2022-06-08 13:22:53 440.21 9.87 6.79 51.37 100.48 0.0760 0.0666
2022-06-08 13:22:54 440.80 9.87 6.79 51.38 100.47 0.0761 0.0665
2022-06-08 13:22:55 441.06 9.88 6.81 51.38 100.46 0.0761 0.0666
2022-06-08 13:22:56 441.26 9.87 6.79 51.34 100.44 0.0761 0.0665
2022-06-08 13:22:57 440.83 9.89 6.82 51.33 100.46 0.0760 0.0666
2022-06-08 13:22:58 440.75 9.89 6.82 51.36 100.46 0.0761 0.0666
2022-06-08 13:22:59 441.18 9.90 6.83 51.36 100.47 0.0761 0.0667
2022-06-08 13:23:00 440.77 9.89 6.83 51.36 100.48 0.0761 0.0667
2022-06-08 13:23:01 440.83 9.90 6.83 51.38 100.47 0.0761 0.0666
2022-06-08 13:23:02 441.02 9.91 6.84 51.38 100.46 0.0761 0.0667
2022-06-08 13:23:03 441.95 9.91 6.85 51.37 100.43 0.0762 0.0667
2022-06-08 13:23:04 440.67 9.91 6.85 51.36 100.46 0.0760 0.0667
2022-06-08 13:23:05 440.49 9.92 6.86 51.36 100.46 0.0760 0.0668
2022-06-08 13:23:06 440.88 9.93 6.88 51.36 100.47 0.0761 0.0668
2022-06-08 13:23:07 440.60 9.93 6.88 51.37 100.48 0.0761 0.0668
2022-06-08 13:23:08 441.54 9.92 6.87 51.38 100.48 0.0762 0.0668
2022-06-08 13:23:09 441.24 9.95 6.90 51.38 100.46 0.0761 0.0669
2022-06-08 13:23:10 441.31 9.94 6.89 51.38 100.46 0.0762 0.0669
2022-06-08 13:23:11 441.30 9.95 6.91 51.36 100.44 0.0761 0.0669
2022-06-08 13:23:12 441.41 9.94 6.90 51.36 100.45 0.0761 0.0669
2022-06-08 13:23:14 441.49 9.95 6.91 51.36 100.46 0.0762 0.0669
2022-06-08 13:23:15 441.48 9.95 6.91 51.37 100.44 0.0762 0.0669
2022-06-08 13:23:16 441.48 9.96 6.93 51.38 100.47 0.0761 0.0670
2022-06-08 13:23:17 441.49 9.96 6.92 51.38 100.46 0.0762 0.0669
2022-06-08 13:23:18 441.24 9.96 6.93 51.37 100.46 0.0761 0.0670
2022-06-08 13:23:19 440.90 9.97 6.94 51.36 100.44 0.0761 0.0670
2022-06-08 13:23:20 440.40 9.96 6.93 51.36 100.46 0.0761 0.0670
2022-06-08 13:23:21 441.23 9.97 6.94 51.36 100.45 0.0762 0.0670
2022-06-08 13:23:22 440.77 9.96 6.93 51.36 100.47 0.0761 0.0670
2022-06-08 13:23:23 440.56 9.95 6.91 51.37 100.46 0.0760 0.0669
2022-06-08 13:23:24 440.05 9.96 6.92 51.38 100.47 0.0760 0.0670
2022-06-08 13:23:25 440.77 9.95 6.91 51.37 100.47 0.0761 0.0669
2022-06-08 13:23:26 440.77 9.95 6.91 51.36 100.43 0.0760 0.0669
2022-06-08 13:23:27 439.86 9.95 6.90 51.36 100.46 0.0759 0.0669
2022-06-08 13:23:28 439.82 9.94 6.89 51.36 100.44 0.0759 0.0669
2022-06-08 13:23:29 440.31 9.93 6.88 51.37 100.44 0.0760 0.0668
2022-06-08 13:23:30 439.91 9.92 6.86 51.36 100.45 0.0759 0.0668
2022-06-08 13:23:31 439.50 9.92 6.86 51.37 100.47 0.0759 0.0668
2022-06-08 13:23:32 438.78 9.91 6.85 51.38 100.46 0.0757 0.0667
2022-06-08 13:23:33 439.31 9.91 6.85 51.38 100.43 0.0759 0.0668
2022-06-08 13:23:34 439.16 9.91 6.86 51.33 100.45 0.0758 0.0667
2022-06-08 13:23:35 438.48 9.92 6.86 51.33 100.44 0.0758 0.0668
2022-06-08 13:23:36 438.76 9.91 6.86 51.36 100.47 0.0758 0.0667
2022-06-08 13:23:37 439.38 9.93 6.87 51.36 100.44 0.0759 0.0668
2022-06-08 13:23:38 439.32 9.92 6.86 51.38 100.45 0.0759 0.0667
2022-06-08 13:23:39 438.68 9.92 6.86 51.38 100.47 0.0757 0.0667
2022-06-08 13:23:40 439.54 9.93 6.88 51.37 100.46 0.0760 0.0669
2022-06-08 13:23:41 439.39 9.93 6.88 51.33 100.45 0.0758 0.0668
2022-06-08 13:23:42 439.91 9.92 6.86 51.33 100.43 0.0759 0.0667
2022-06-08 13:23:43 439.15 9.93 6.88 51.34 100.45 0.0759 0.0668
2022-06-08 13:23:44 439.84 9.91 6.86 51.36 100.46 0.0759 0.0668
2022-06-08 13:23:45 439.93 9.94 6.90 51.37 100.46 0.0760 0.0669
2022-06-08 13:23:46 439.82 9.94 6.90 51.38 100.46 0.0759 0.0669
2022-06-08 13:23:47 439.69 9.95 6.91 51.37 100.46 0.0759 0.0669
2022-06-08 13:23:48 439.93 9.95 6.90 51.36 100.43 0.0760 0.0669
2022-06-08 13:23:49 439.44 9.96 6.93 51.33 100.45 0.0759 0.0670
2022-06-08 13:23:50 439.82 9.97 6.93 51.36 100.45 0.0760 0.0670
2022-06-08 13:23:51 439.28 9.97 6.94 51.36 100.44 0.0758 0.0670
2022-06-08 13:23:52 439.30 9.97 6.94 51.38 100.46 0.0759 0.0670
2022-06-08 13:23:53 439.74 9.96 6.93 51.38 100.44 0.0759 0.0670
2022-06-08 13:23:54 439.13 9.99 6.96 51.38 100.47 0.0758 0.0671
2022-06-08 13:23:55 439.14 9.99 6.96 51.36 100.44 0.0759 0.0671
2022-06-08 13:23:56 439.25 10.00 6.98 51.36 100.45 0.0758 0.0672
2022-06-08 13:23:57 439.37 10.01 6.99 51.36 100.44 0.0759 0.0671
2022-06-08 13:23:58 438.90 10.01 6.99 51.36 100.46 0.0757 0.0672
2022-06-08 13:23:59 438.23 10.01 7.00 51.36 100.46 0.0758 0.0672
2022-06-08 13:24:00 439.17 10.01 6.99 51.38 100.46 0.0758 0.0672
2022-06-08 13:24:01 438.71 10.03 7.03 51.38 100.46 0.0758 0.0673
2022-06-08 13:24:02 438.90 10.02 7.01 51.38 100.46 0.0758 0.0673
2022-06-08 13:24:03 439.19 10.03 7.03 51.34 100.44 0.0759 0.0673
2022-06-08 13:24:04 438.46 10.04 7.04 51.34 100.44 0.0757 0.0674
2022-06-08 13:24:05 438.73 10.05 7.06 51.36 100.46 0.0758 0.0674
2022-06-08 13:24:06 438.27 10.06 7.07 51.36 100.45 0.0757 0.0675
2022-06-08 13:24:07 438.31 10.06 7.07 51.37 100.47 0.0758 0.0675
2022-06-08 13:24:08 437.83 10.07 7.08 51.38 100.47 0.0757 0.0675
2022-06-08 13:24:09 438.65 10.08 7.09 51.38 100.44 0.0758 0.0675
2022-06-08 13:24:10 438.29 10.09 7.10 51.36 100.44 0.0757 0.0675
2022-06-08 13:24:11 438.41 10.09 7.11 51.36 100.44 0.0758 0.0676
2022-06-08 13:24:12 438.94 10.10 7.12 51.36 100.45 0.0758 0.0676
2022-06-08 13:24:13 438.75 10.10 7.13 51.36 100.47 0.0758 0.0677
2022-06-08 13:24:14 438.53 10.10 7.13 51.38 100.45 0.0758 0.0676
2022-06-08 13:24:15 438.54 10.11 7.14 51.38 100.46 0.0757 0.0677
2022-06-08 13:24:16 439.08 10.11 7.15 51.37 100.47 0.0759 0.0678
2022-06-08 13:24:17 438.88 10.13 7.17 51.36 100.44 0.0758 0.0678
2022-06-08 13:24:18 438.32 10.14 7.18 51.36 100.44 0.0757 0.0678
